灘高校,普通,78
須磨学園高校,Ⅲ類理数,73
白陵高校,普通,73
須磨学園高校,Ⅲ類英数,70
雲雀丘学園高校,選抜特進,69
関西学院高等部,普通,67
滝川高校,Ⅲ進系Ｓ理系,67
須磨学園高校,Ⅱ類,66
滝川第二高校,スーパ特Ｌ,65
三田学園高校,普通,63
仁川学院高校,特進Ｓ,63
雲雀丘学園高校,特進,63
報徳学園高校,選抜特選,63
滝川高校,Ⅱ進系Ｓ文系,62
東洋大附姫路高校,スー特,62
武庫川女子大附高,サイエ,62
須磨学園高校,Ⅰ類,61
仁川学院高校,特進Ｉ,61
武庫川女子大高校,イング,61
滝川第二高校,特別特進Ｌ,60
啓明学院高校,普通,59
神戸学院大附高校,特理数,59
近畿大附属豊岡高校,文理,57
賢明女学院,ソフィア,57
甲南高校,普通,57
神戸龍谷高校,特進文理Ｓ,57
育英高校,特別進学,56
神戸龍谷高校,特進グロー,56
滝川高校,Ⅰ進系,56
武庫川女子大附高,インテ,56
愛徳学園高校,普通,55
滝川第二高校,Ｌ,55
兵庫県播磨高校,特進,55
報徳学園高校,特進,55
神戸野田高校,特進Ｓ,54
市川高校,特進,52
近畿大学附属豊岡高校,進,52
神戸龍谷高校,特進文理,52
神戸学院大附高校,特文理,52
甲子園学院高校,特進,52
百合学院高校,選抜特進,52
育英高校,理系進学,51
育英高校,文系進学,51
神戸常盤女子高校,四大特,51
神戸常盤女子高校,看護医,51
神戸野田高校,特進文理,51
神戸山手女子高校,選抜,51
神戸山手女子高校,音楽,51
夙川学院高校,Ⅱ類,51
仁川学院高校,進学,51
神戸星城高校,特進Ａ,50
神港学園神港高校,特進,50 
須磨ノ浦女子高校,特進,49
園田学園高校,特進,49
日ノ本学園高校,特進,49
神戸山手女子高校,文理,48
三田松聖高校,特進,48
神戸弘陵学園高校,特進文,47
神戸野田高校,特進総合,47
滝川第二高校,Ｃ,47
百合学院高校,特進,47
育英高校,総合進学,46
神戸第一高校,普通スーパ,46
園田学園高校,進学,46
報徳学園高校,進学,46
芦屋学園高校,国際文化,45
神戸国際大附高校,文理特,45
神戸星城高校,特進Ｂ,45
神戸山手女子高校,標準,45
東洋大学附属姫路高校,普,45
芦屋学園高校,普通,44
神戸常盤女子高校,こども,44
神戸龍谷高校,進学ＧＲ,44
夙川学院高校,Ⅰ類,43
神港学園神港高校,進学,43
須磨ノ浦女子高校,幼児教,43
夙川学院高校,美術,42
神戸村野工業高校,普通,41
神戸村野工業高校,機械,41
神戸村野工業高校,電気,41
神戸村野工業高校,情技,41
神戸村野工業高校,機電,41
神戸弘陵学園高校,総教,41
三田松聖高校,総合,41
園田学園高校,総進,41
兵庫県播磨高校,商業,41
日ノ本学園高校,クリエイ,41
日ノ本学園高校,福祉,41
日ノ本学園高校,健康体育,41
日ノ本学園高校,幼児教育,41
市川高校,普通,40
神戸常盤女子高校,家庭,40
神戸星城高校,商業,40
神戸野田高校,キャリア,40
夙川学院高校,体育,40
神港学園神港高校,総合,40
須磨ノ浦女子高校,キャリ,40
須磨ノ浦女子高校,介護福,40
兵庫県播磨高校,普通,40
神戸第一高校,普通,39
神戸第一高校,情報処理,39
神戸第一高校,ファッショ,39
神戸第一高校,介護福祉,39
神戸第一高校,調理師,39
神戸第一高校,製菓衛生,39
神戸第一高校,普通スポー,39
神戸常盤女子高校,総合,39
甲子園学院高校,総合進学,39
柳学園高校,普通,39
神戸弘陵学園高校,体育特,38
神戸国際大附高校,進学,36
神戸国際大附高校,アスリ,36
日生学園第三高校,普通,36
