渋谷教育学園幕張,普,私,75
市川高校,普通,私,74
東邦大付東邦高校,普,私,74
千葉高校,普通,73
昭和学院秀英高校,普,私,73
船橋高校,普通,73
専修大学松戸高校,E,私,72
佐倉高校,理数,71
佐倉高校,普通,71
東葛飾高校,普通,71
船橋高校,理数,71
専修大学松戸高校,A,私,70
千葉東高校,普通,70
薬園台高校,普通,70
日本大学習志野高,普,私,69
国府台女子学院高,選,私,68
芝浦工業大学柏高,普,私,68
長生高校,理数,68
八千代高校,普通,68
稲毛高校,普通,67
柏高校,普通,67
千葉市立千葉高校,理数,67
千葉市立千葉高校,普通,67
船橋東高校,普通,67
八千代松陰高校,IGS,私,67
麗澤高校,特進,私,67
稲毛高校,国際教養,66
小金高校,普通,66
成田高校,普通,私,66
柏高校,理数,65
木更津高校,普通,65
長生高校,普通,65
幕張総合高校,普通,65
鎌ヶ谷高校,普通,64
志学館高等部,特奨学,私,64
東京学館浦安高校,Ｓ,私,64
日出学園高校,普通,私,64
和洋国府台女子高,特,私,64
市原中央高校,ハイⅠ,私,63
柏南高校,普通,63
国府台女子学院高,普,私,63
国府台女子学院高,英,私,63
佐原高校,理数,63
佐原高校,普通,63
成東高校,理数,63
流通経済大付柏高,Ⅲ,私,63
麗澤高校,文理,私,63
木更津工業高等専門,機,62
木更津工業高等専門,電,62
木更津工業高等専門,電,62
木更津工業高等専門,情,62
木更津工業高等専門,環,62
千葉英和高校,特選抜,私,62
成田国際高校,普通,62
国府台高校,普通,61
匝瑳高校,理数,61
千葉西高校,普通,61
千葉商科大付高校,特,私,61
千葉日本大第一高,普,私,61
東京学館高校,Ｓ特進,私,61
成東高校,普通,61
二松學舎大附柏,ス特,私,61
暁星国際高校,特進,私,60
暁星国際高校,インタ,私,60
匝瑳高校,普通,60
津田沼高校,普通,60
成田国際高校,国際,60
敬愛学園高校,特進,私,59
検見川高校,普通,59
西武台千葉高校,特選,私,59
千葉経済大附高校,特,私,59
松戸国際高校,普通,59
松戸国際高校,国際教養,59
安房高校,普通,58
市原中央高校,英語,私,58
君津高校,普通,58
国分高校,普通,58
志学館高等部,普通,私,58
千葉英和高校,特文理,私,58
銚子市立銚子高校,普通,58
銚子市立銚子高校,理数,58
幕張総合高校,看護,58
八千代松陰高校,普通,私,58
市原中央高,ハイレⅡ,私,57
柏の葉高校,普通,57
柏中央高校,普通,57
木更津総合高校,特進,私,57
匝瑳高校,英語,57
中央学院高校,Ｓ特進,私,57
東京学館浦安高校,Ａ,私,57
東京学館浦安高,国際,私,57
東海大付望洋高,Ｓ特,私,57
二松學舎大附柏高,特,私,57
流通経済大付柏高,Ⅰ,私,57
市原中央高校,芸術,私,56
聖徳大附女子高,ⅠⅡ,私,56
千葉英和高校,英語,私,56
