札幌西高校,普通, 71
札幌南高校,普通,71
札幌東高校,普通,70
札幌旭丘高校,普通,69
札幌北高校,普通,69
立命館慶祥高校,SP,69
釧路湖陵高校,理数,67
札幌国際情報高校,普通,66
室蘭栄高校,理数,66
立命館慶祥高校,普通,66
帯広柏葉高校,普通,65
札幌開成高校,コスモ,65
旭川東高校,普通,64
函館中部高校,普通,64
札幌国際情報高校,国際文,63
札幌開成高校,普通,63
滝川高校,理数,63
旭川北高校,普通,62
北見北斗高校,普通,62
帯広三条高校,普通,61
北広島高校,普通,61
札幌啓成高校,理数,61
札幌月寒高校,普通,61
北海学園札幌高校,特進,61
旭川西高校,普通,60
札幌清田高校,グローバル,60
函館市立函館高校,普通,60
旭川西高校,理数,59
小樽潮陵高校,普通,59
帯広緑陽高校,普通,59
釧路湖陵高校,普通,59
札幌新川高校,普通,59
札幌北陵高校,普通,59
札幌藻岩高校,普通,59
札幌手稲高校,普通,59
旭川凌雲高校,普通,58
岩見沢東高校,普通,58
大麻高校,普通,58
札幌国際情報高校,情シス,58
室蘭栄高校,普通,58
札幌国際情報高校,流通サ,57
札幌国際情報高校,情報技,57
苫小牧東高校,普通,57
北海道栄高校,アルファ,57
札幌啓成高校,普通,56
札幌清田高校,普通,56
岩見沢西高校,普通,55
札幌平岸高校,普通,55
札幌平岸高校,デザイン,55
北見柏陽高校,普通,54
千歳高校,普通,54
美唄聖華高校,衛生看護,54
網走南ヶ丘高校,普通,53
札幌稲雲高校,普通,53
函館稜北高校,普通,53
北海道栄高校,アドバンス,53
石狩南高校,普通,52
滝川高校,普通,52
苫小牧南高校,普通,52
室蘭清水丘高校,普通,51
旭川商業高校,流通,50
旭川商業高校,国際,50
旭川商業高校,会計,50
旭川商業高校,情報処理,50
帯広南商業高校,商業,50
釧路江南高校,普通,50
札幌東商業高校,流通経済,50
札幌東商業高校,国際経済,50
札幌東商業高校,会計ビジ,50
札幌東商業高校,情報処理,50
札幌白石高校,普通,50
札幌平岡高校,普通,50 
旭川南高校,総合,49
札幌啓北商業高校,未来商,49
千歳高校,国際教養,49
旭川東栄高校,普通,48
江別高校,普通,48
小樽桜陽高校,普通,48
釧路北陽高校,普通,48
芽室高校,普通,48
北見緑陵高校,普通,47
札幌厚別高校,普通,47
札幌東陵高校,普通,47
函館商業高校,国際経済,47
函館商業高校,情報処理,47
函館商業高校,流通ビジ,47
函館西高校,普通,47
北海学園札幌高校,進学,47
旭川工業高校,工業,46
旭川工業高校,建築,46
旭川工業高校,土木,46
旭川工業高校,電気,46
旭川工業高校,情報技術,46
旭川工業高校,電子機械,46
旭川工業高校,自動車,46
岩見沢緑陵高校,普通,46
帯広工業高校,電子機械,46
帯広工業高校,環境土木,46
帯広工業高校,建築,46
帯広工業高校,電気,46
札幌英藍高校,普通,46
札幌西陵高校,普通,46
千歳高校,国際流通,46
函館工業高校,電子機械,46
函館工業高校,建築,46
函館工業高校,工業化学,46
函館工業高校,環境土木,46
函館工業高校,電気,46
函館工業高校,情報技術,46
北海道文教大明清高校,普,46
北海道尚志学園高校,進学,46
室蘭東翔高校,総合,46
岩見沢緑陵高校,情報,45
恵庭北高校,普通,45
釧路明輝高校,総合,45
札幌真栄高校,普通,45
伊達緑丘高校,普通,45
苫小牧西高校,普通,45
名寄高校,普通,45
根室高校,普通,45
江別高校,生活デザイン,44
江別高校,事務情報,44
北見商業高校,商業,44
北見商業高校,情報処理,44
北見商業高校,流通経済,44
滝川西高校,普通,44
岩内高校,普通,43
浦河高校,総合,43
小樽商業高校,情報処理,43
栗山高校,普通,43
札幌丘珠高校,普通,43
札幌工業高校,機械,43
札幌工業高校,電気,43
札幌工業高校,建築,43
札幌工業高校,土木,43
士別翔雲高校,普通,43
北海道大谷室蘭高校,普通,43
網走桂陽高校,普通,42
網走桂陽高校,商業,42
石狩翔陽高校,総合,42
音更高校,普通,42
北広島西高校,普通,42
白老東高校,普通,42
旭川農業高校,農業,41
旭川農業高校,食品,41
旭川農業高校,森林,41
旭川農業高校,生活,41
網走桂陽高校,事務情報,41
恵庭南高校,体育,41
遠軽高校,普通,41
小樽商業高校,商業,41
小樽工業高校,電子機械,41
小樽工業高校,情報技術,41
小樽工業高校,電気,41
小樽工業高校,建設,41
