広島大附福山高校,普通,76
広島大学附属高校,普通,75
基町高校,普通,69
広島高校,普通,67
呉三津田高校,普通,65
尾道北高校,総合,64
福山誠之館高校,総合,63
舟入高校,普通,63
広島国泰寺高校,理数,62
安田女子高校,普通,62
安古市高校,普通,62
広島国泰寺高校,普通,61
舟入高校,国際コミュニケ,61
海田高校,普通,60
広高校,普通,60 
基町高校,創造表現,59
尾道東高校,普通,58
祇園北高校,理数,58
祇園北高校,普通,58
広島井口高校,普通,58
広島皆実高校,普通,58
尾道東高校,国際教養,57
尾道東高校,国際教養,57
府中高校,普通,57
呉宮原高校,普通,56
沼田高校,普通,56
大門高校,理数,55
廿日市高校,普通,55
広島観音高校,総合,55
賀茂高校,普通,54
大門高校,普通,54
広島皆実高校,衛生看護,54
福山高校,普通,54
三原高校,普通,54
神辺旭高校,普通,53
呉高校,総合,53
安佐北高校,普通,52
五日市高校,普通,52
高陽高校,普通,52
忠海高校,普通,52
美鈴が丘高校,普通,51
安芸南高校,普通,50
呉商業高校,商業,50
呉商業高校,会計,50
呉商業高校,情報処理,50
総合技術高校,電子機械,50
総合技術高校,情報技術,50
総合技術高校,環境設備,50
総合技術高校,人間福祉,50 
安芸府中高校,普通,49
安芸府中高校,国際,49
三次高校,普通,49
広島商業高校,商業,48
広島商業高校,国際経済,48
広島商業高校,会計,48
広島商業高校,情報シス,48
福山明王台高校,普通,48
海田高校,家政,47
呉昭和高校,普通,47
総合技術高校,食デザ,47
総合技術高校,現代ビジ,47
広島市立広島商業高,みら,47
広島工業高校,機械,47
広島工業高校,電気,47
広島工業高校,建築,47
広島工業高校,土木,47
広島工業高校,化学工学,47
福山葦陽高校,普通,47
高陽東高校,総合,46
西条農業高校,園芸,46
西条農業高校,畜産,46
西条農業高校,生活,46
西条農業高校,食品科学,46
西条農業高校,生物工学,46
西条農業高校,緑地土木,46
神辺旭高校,体育,45
尾道商業高校,商業,44
尾道商業高校,ビジ会計,44
尾道商業高校,情報管理,44
広島市立工業高校,機械,44
広島市立工業高校,自車,44
広島市立工業高校,電気,44
広島市立工業高校,情電,44
広島市立工業高校,建築,44
広島市立工業高校,環設,44
可部高校,普通,43
呉工業高校,機械,43
呉工業高校,電気,43
呉工業高校,電子機械,43
呉工業高校,材料工学,43
三原東高校,普通,43
油木高校,普通,43
因島高校,総合,42
広島皆実高校,体育,42
神辺高校,総合,41
黒瀬高校,普通,41
三次青陵高校,総合,41
吉田高校,普通,41
安芸高校,総合,40
黒瀬高校,福祉,40
河内高校,普通,40
福山工業高校,機械,40
福山工業高校,電気,40
福山工業高校,建築,40
福山工業高校,工業化学,40
福山工業高校,染色シス,40
福山工業高校,電子機械,40
府中東高校,普通,40
宮島工業高校,機械,40
宮島工業高校,素材シス,40
宮島工業高校,電気,40
宮島工業高校,情報技術,40
宮島工業高校,建築,40
宮島工業高校,インテリア,40
安西高校,普通,40
賀茂北高校,普通,39
熊野高校,普通,39
西城紫水高校,普通,39
庄原実業高校,生物生産,39
庄原実業高校,食品,39
庄原実業高校,環境,39
庄原実業高校,生活科学,39
瀬戸田高校,普通,39
世羅高校,農業経営,39
豊田高校,普通,39
府中東高校,都市システム,39
府中東高校,インテリア,39
御調高校,普通,39
向原高校,普通,39
吉田高校,生活福祉,39
吉田高校,アグリビジネス,39
大崎海星高校,普通,38
加計高校,普通,38
上下高校,普通,38
世羅高校,生活福祉,38
千代田高校,普通,38
東城高校,普通,38
大柿高校,普通,37
大竹高校,総合,37
音戸高校,普通,37
加計高校芸北分校,普通,37
佐伯高校,普通,37
沼南高校,普通,37
福山商業高校,情報ビジネ,37
福山商業高校,流通経済,37
松永高校,総合,37
湯来南高校,普通,37
油木高校,産業ビジネス,37
沼南高校,園芸デザイン,36
沼南高校,家政,36 
