松江北高校,理数,67
出雲高校,理数,64
益田高校,理数,63
大田高校,理数,61
松江南高校,理数,60
浜田高校,理数,59
出雲高校,普通,58
松江北高校,普通,57
益田高校,普通,55
松江東高校,普通,54
大社高校,普通,53
松江南高校,普通,52
大田高校,普通,51
浜田高校,普通,51
平田高校,普通,51
三刀屋高校,総合,48
安来高校,普通,47
大東高校,普通,46
津和野高校,普通,45
益田翔陽高校,総合,45
松江工業高校,機械,45
松江工業高校,電気,45
松江工業高校,情報技術,45
松江工業高校,電子機械,45
松江工業高校,電子,45
松江工業高校,建築都市,45
横田高校,普通,44
出雲商業高校,商業,43
出雲商業高校,情報処理,43
江津高校,普通,43
島根中央高校,普通,43
松江商業高校,商業,43
松江商業高校,情報処理,43
松江商業高校,国際ビジネ,43
出雲工業高校,機械,42
出雲工業高校,建築,42
出雲工業高校,電気,42
出雲工業高校,電子機械,42
江津工業高校,建築,42
江津工業高校,機械,42
江津工業高校,総合電気,42
情報科学高校,情報システ,42
情報科学高校,マルチメデ,42
情報科学高校,情報処理,42
浜田商業高校,商業,42
浜田商業高校,情報処理,42
益田翔陽高校,電子機械,42
益田翔陽高校,電気,42
益田翔陽高校,生物環境,42
松江農林高校,総合,42
松江農林高校,生物生産,42
松江農林高校,環境土木,42
隠岐高校,普通,41
大社高校,体育,41
松江市立女子高校,普通,41
松江市立女子高校,国際文,41
矢上高校,普通,41
出雲農林高校,植物,40
出雲農林高校,環境,40
出雲農林高校,食品,40
出雲農林高校,動物,40
飯南高校,普通,39
隠岐島前高校,普通,39
邇摩高校,総合,39
浜田水産高校,海洋技術,39
浜田水産高校,食品流通,39
吉賀高校,普通,39
隠岐水産高校,海洋システ,38
隠岐水産高校,海洋生産,38
隠岐高校,商業,38
三刀屋高校掛合分校,普通,38
矢上高校,産業技術,38 
